Macrotema,Tema,Frequência,Tabelas de Origem,Qtd Tabelas
acesso a prontuarios,versoes sistema,2,public.tb_cds_ficha_atend_individual; public.tb_cds_ficha_vacinacao,2
acesso a prontuarios,vigencia beneficios,1,public.tb_cidadao_bolsa_familia,1
acesso a prontuarios,vigencia de beneficios,2,public.tb_importacao_bolsa_familia,1
acesso a prontuarios,vigencia de programas,1,public.tb_cidadao_bolsa_familia,1
acesso a prontuarios,vigencia programas,1,public.tb_cidadao_bolsa_familia,1
acesso a prontuarios,visitas acs,1,public.tb_fat_consolidado_cidadao_fvd,1
acesso a prontuarios,visitas de acs,1,public.tb_fat_consolidado_cidadao_fvd,1
modalidade atendimento,agenda de atendimento,1,public.ta_cfg_agenda_municipal,1
modalidade atendimento,atendimento ao cidadao,3,public.tb_lista_espera_motivo_saida; public.tb_situacao_agendado; public.tb_tipo_dado_transp,3
modalidade atendimento,atendimento assincrono,1,public.tb_tipo_participacao_atend,1
modalidade atendimento,atendimento automatico,1,public.rl_atend_proced,1
modalidade atendimento,atendimento cidadao,1,public.tb_situacao_agendado,1
modalidade atendimento,atendimento externo,1,public.tb_motivo_reserva,1
modalidade atendimento,atendimento individual,15,public.rl_cds_atend_individual_ciap; public.rl_cds_atend_individual_exame; public.rl_cds_ficha_atend_indivdl_prf; public.tb_cds_ficha_atend_individual; public.tb_fat_atendimento_individual; public.tl_cds_atend_individual; public.tl_cds_atend_individual_ciap; public.tl_cds_atend_individual_condut; public.tl_cds_ficha_atend_indivdl_prf; public.tl_cds_ficha_atend_individual,10
modalidade atendimento,atendimento por localidade,1,public.tb_cbo_atend,1
modalidade atendimento,atendimento publico,1,public.tb_cfg_agenda_municipal,1
modalidade atendimento,atendimento remoto,1,public.tb_dim_tipo_participacao_atend,1
modalidade atendimento,atendimentos individuais,9,public.rl_cds_atend_individual_ciap; public.rl_cds_atend_individual_condut; public.rl_cds_atend_individual_exame; public.rl_cds_atend_individual_nasf; public.tb_envio_rnds; public.tl_cds_atend_individual_ciap; public.tl_cds_atend_individual_condut,7
modalidade atendimento,fontes de atendimento,1,public.tb_ad_origem,1
modalidade atendimento,horarios de atendimento,5,public.tb_cfg_agenda_online_detalhe; public.tl_configuracao_horario,2
modalidade atendimento,identificacao de atendimento,1,public.tb_tipo_atend,1
modalidade atendimento,justificativas de atendimento,1,public.tb_justificativa_agenda,1
modalidade atendimento,locais de atendimento,5,public.tb_dim_local_atendimento; public.tb_local_atend,2
modalidade atendimento,local de atendimento,2,public.tb_agendado; public.tb_dim_local_atendimento,2
modalidade atendimento,localidade atendimento,1,public.tb_cbo_atend,1
modalidade atendimento,localidade de atendimento,1,public.tb_config_atencao_domiciliar,1
modalidade atendimento,modalidade atendimento,1,public.tl_ad_cidadao_historico,1
modalidade atendimento,modalidades atendimento,1,public.tl_ad_cidadao_historico,1
modalidade atendimento,modalidades de atendimento,4,public.tb_ad_modalidade; public.tb_dim_tipo_participacao_atend; public.tb_tipo_equipe; public.tb_tipo_participacao_atend,4
modalidade atendimento,modulos de atendimento,1,public.tb_ator_papel,1
modalidade atendimento,retificacao de atendimento,1,public.ta_retificacao_atend,1
modalidade atendimento,sincronia atendimento,1,public.tb_tipo_participacao_atend,1
modalidade atendimento,status atendimento,2,public.rl_atend_obs_responsavel; public.ta_atend_obs_responsavel,2
modalidade atendimento,status de atendimento,6,public.tb_status_atend; public.tb_status_atend_prof,2
modalidade atendimento,tipos atendimento,1,public.tb_envio_rnds,1
encaminhamentos,encaminhamento interno,2,public.tb_atend_prof_tipo_encam_intrn; public.tl_atend_prof_tipo_encam_intrn,2
encaminhamentos,encaminhamento medico,2,public.tb_encaminhamento; public.tl_orientacao,2
encaminhamentos,encaminhamento odontologico,6,public.rl_atend_prof_odonto_tipo_encm; public.rl_cds_atend_odonto_tipo_encam; public.rl_tipo_encam_odonto_procd_aut; public.tb_especialidade_sisreg; public.tl_atend_prof_odonto_tipo_encm; public.tl_cds_atend_odonto_tipo_encam,6
encaminhamentos,encaminhamento pacientes,1,public.tb_ad_origem,1
encaminhamentos,encaminhamentos,13,public.rl_cds_atend_odonto_tipo_encam; public.ta_atend_prof_odonto_tipo_encm; public.tb_ad_tipo_elegivel; public.tb_atend_prof_tipo_encam_intrn; public.tb_cds_tipo_conduta; public.tb_ciap_componente; public.tb_dim_tipo_elegibilidade; public.tb_fat_atd_ind_encaminhamentos; public.tb_orientacao; public.tl_atend_prof_odonto_tipo_encm; public.tl_atend_prof_tipo_encam_intrn; public.tl_cds_atend_odonto_tipo_encam,12
encaminhamentos,encaminhamentos de pacientes,2,public.tb_ad_tipo_elegivel; public.tb_fat_atd_ind_encaminhamentos,2
encaminhamentos,encaminhamentos de saude,3,public.tb_cds_tipo_conduta; public.tb_dim_tipo_elegibilidade; public.tb_fat_atd_ind_encaminhamentos,3
encaminhamentos,encaminhamentos especiais,1,public.tb_tipo_encam_odonto,1
encaminhamentos,encaminhamentos internos,3,public.tb_atend_prof_tipo_encam_intrn; public.tb_tipo_encam_interno; public.tl_atend_prof_tipo_encam_intrn,3
encaminhamentos,encaminhamentos medicos,9,public.ta_encaminhamento; public.ta_orientacao; public.tb_ciap; public.tb_cuidado_compartilhado; public.tb_encaminhamento; public.tl_encaminhamento,6
encaminhamentos,encaminhamentos odontologicos,4,public.rl_tipo_encam_odonto_procd_aut; public.ta_atend_prof_odonto_tipo_encm; public.tb_fat_atend_odonto_encaminham,3
encaminhamentos,enderecamento,2,public.tb_acomp_cidadaos_vinculados; public.tb_logradouro,2
encaminhamentos,motivos de encaminhamento,6,public.ta_encaminhamento; public.tb_encaminhamento; public.tl_encaminhamento,3
encaminhamentos,roteamento de dados,1,public.tb_lote_transp_nodo,1
encaminhamentos,tipos de encaminhamento,9,public.rl_atend_prof_odonto_tipo_encm; public.rl_cds_atend_odonto_tipo_encam; public.ta_atend_prof_odonto_tipo_encm; public.tb_ad_tipo_elegivel; public.tb_cds_tipo_conduta; public.tb_tipo_encam_interno; public.tl_cds_atend_odonto_tipo_encam,7
encaminhamentos,tipos de encaminhamento odontologico,1,public.tb_tipo_encam_odonto,1
encaminhamentos,tipos de encaminhamentos,2,public.rl_atend_prof_odonto_tipo_encm; public.tl_atend_prof_odonto_tipo_encm,2
gestao de saude,administracao de saude,1,public.tb_recurso,1
gestao de saude,gestao de cadastros,1,public.tl_recurso,1
gestao de saude,gestao de cuidados,1,public.tb_dim_conduta_cuidado,1
gestao de saude,gestao de dados,2,public.tb_cidadao_grupo; public.tb_fat_fichas,2
gestao de saude,gestao de dados geograficos,1,public.tb_situacao_localidade,1
gestao de saude,gestao de equipes,4,public.tb_fat_atvdd_coletiva_int; public.tb_fat_fichas; public.tb_tema_reuniao; public.tl_lotacao,4
gestao de saude,gestao de imagens,1,public.ta_arquivo,1
gestao de saude,gestao de pacientes,1,public.tb_status_cuidado_compartilhad,1
gestao de saude,gestao de prazos,1,public.ta_agendado,1
gestao de saude,gestao de problemas,1,public.ta_problema_evolucao,1
gestao de saude,gestao de projetos,1,public.tb_classificacao_prioridade_cc,1
gestao de saude,gestao de prontuarios,1,public.tb_retificacao_atend,1
gestao de saude,gestao de recursos,4,public.tb_perfil_recurso; public.tb_recurso; public.tl_recurso,3
gestao de saude,gestao de residuos,7,public.tb_dim_tipo_destino_lixo; public.tb_dim_tipo_escoamento_sanitar; public.tb_tipo_destino_lixo; public.tb_tipo_escoamento_sanitar,4
gestao de saude,gestao de risco,1,public.ta_atend,1
gestao de saude,gestao de riscos,2,public.tb_pre_natal; public.tl_pre_natal,2
gestao de saude,gestao de saude,8,public.tb_atividade_coletiva; public.tb_dim_prioridade_cuidado; public.tb_perfil; public.tb_prontuario_grupo_historico; public.tb_status_cuidado_compartilhad; public.tb_tipo_encam_interno; public.tl_grupo_ativ_col,7
gestao de saude,gestao de saude publica,1,public.tb_fat_atendimento_odonto,1
gestao de saude,gestao de senhas,1,public.tl_usuario,1
gestao de saude,gestao de tempo,1,public.tb_motivo_reserva,1
gestao de saude,gestao de unidades,1,public.tl_atend,1
gestao de saude,gestao de usuarios,1,public.ta_usuario,1
gestao de saude,gestao de validade,1,public.ta_arquivo,1
gestao de saude,gestao em saude,1,public.tb_cds_ativ_col_tema,1
gestao de saude,gestao hospitalar,5,public.tb_ad_cidadao; public.tb_ad_destino; public.tb_cnes; public.tb_fat_fichas; public.tl_papel,5
gestao de saude,gestao incidentes,2,public.tb_dim_situacao_problema; public.tb_situacao_problema,2
gestao de saude,gestao municipal,8,public.ta_gestor_municipal; public.tb_adm_municipal; public.tb_cfg_agenda_municipal; public.tb_cfg_certificado; public.tb_gestor_municipal; public.tb_perfil,6
gestao de saude,gestao municipal saude,1,public.tb_ator_papel,1
gestao de saude,gestao publica,2,public.ta_gestor_municipal; public.tb_dim_dsei,2
gestao de saude,gestao saude,1,public.tb_grupo_ativ_col,1
gestao de saude,papel na gestao,1,public.tl_ator_papel,1
auditoria de procedimentos,agendamento de auditorias,1,public.ta_cfg_agenda_detalhe,1
auditoria de procedimentos,aplicacao de auditoria,1,public.ta_ivcf_aplicacao,1
auditoria de procedimentos,auditoria de arquivos,4,public.ta_arquivo; public.ta_arquivo_atendprof,2
auditoria de procedimentos,auditoria de atendimento,7,public.ta_atend; public.ta_atend_obs_plano_cuidado; public.ta_atend_obs_responsavel; public.ta_cbo_atend; public.ta_evolucao_plano; public.ta_retificacao_atend,6
auditoria de procedimentos,auditoria de atendimentos,4,public.ta_atend; public.ta_atend_prof_obs; public.ta_evolucao_subjetivo; public.ta_retificacao_atend,4
auditoria de procedimentos,auditoria de atividades,2,public.ta_ativ_col_lot_env; public.ta_ativ_col_publico_alvo,2
auditoria de procedimentos,auditoria de cidadao,1,public.ta_ad_cidadao,1
auditoria de procedimentos,auditoria de cidadaos,1,public.ta_cidadao_grupo,1
auditoria de procedimentos,auditoria de dados,12,public.ta_antecedente_item; public.ta_cfg_agenda_online_detalhe; public.ta_cidadao_grupo; public.ta_compartilhamento_prontuario; public.ta_lotacao; public.ta_marcador_consumo_alimentar; public.ta_medicamento; public.ta_neuro_alter_fenot; public.ta_respostamca_opcaomca; public.ta_unidade_saude; public.ta_vacinacao; public.ta_vinculacao_equipes,12
auditoria de procedimentos,auditoria de evolucao,1,public.ta_evolucao_objetivo,1
auditoria de procedimentos,auditoria de exames,11,public.ta_exame_clearance_creatina; public.ta_exame_colesterol_hdl; public.ta_exame_colesterol_ldl; public.ta_exame_colesterol_total; public.ta_exame_hemoglobina_glicada; public.ta_exame_requisitado; public.ta_exame_triglicerideos; public.ta_requisicao_exame,8
auditoria de procedimentos,auditoria de procedimentos,3,public.ta_atend_proced; public.ta_evolucao_plano_ciap; public.ta_lembrete_evolucao,3
auditoria de procedimentos,auditoria de profissionais,1,public.ta_prof,1
auditoria de procedimentos,auditoria de receitas,1,public.ta_receita_medicamento,1
auditoria de procedimentos,auditoria de servicos,3,public.ta_atend_tipo_servico; public.ta_tipo_servico; public.ta_unidade_saude_tipo_servico,3
auditoria de procedimentos,auditoria exames,1,public.ta_exame_colesterol_total,1
auditoria de procedimentos,auditoria profissional,2,public.ta_prof; public.ta_prof_historico_cns,2
auditoria de procedimentos,auditorias de exames,3,public.ta_exame_colesterol_hdl; public.ta_exame_colesterol_ldl; public.ta_exame_creatina_serica,3
auditoria de procedimentos,avaliacao de auditoria,2,public.ta_evol_aval_tp_vig_saude_bucl; public.ta_neuro_fator_risco_evolucao,2
auditoria de procedimentos,erros de auditoria,3,public.ta_territorio_cidadao_erro,1
auditoria de procedimentos,respostas de auditoria,1,public.ta_respostamca_opcaomca,1
revisoes de procedimentos,aplicacoes de ivcf,1,public.tb_ivcf_aplicacao,1
revisoes de procedimentos,associacao procedimentos,1,public.rl_evolucao_odonto_proced,1
revisoes de procedimentos,associacao procedimentos-consultas,1,public.rl_tipo_consulta_odnt_prc_auto,1
revisoes de procedimentos,processo de revisao,1,public.tb_status_revisao_atend,1
revisoes de procedimentos,reabilitacao,1,public.tb_cds_visita_dom_motivo,1
revisoes de procedimentos,revisao de fichas,3,public.tl_cds_ficha_atend_domiciliar; public.tl_cds_ficha_atend_odonto,2
revisoes de procedimentos,revisao de processos,1,public.tl_cds_aval_eleg_ad_tipo_inelg,1
revisoes de procedimentos,revisoes,10,public.tl_atend_tipo_servico; public.tl_cds_atend_individual_condut; public.tl_cds_atend_odonto_tipo_encam; public.tl_cds_ficha_ativ_col_pratica; public.tl_cds_ficha_ativ_col_pub_alvo; public.tl_qst_opcao_pergunta; public.tl_qst_questionario_respondido,7
revisoes de procedimentos,revisoes academicas,1,public.tl_cds_ficha_ativ_col_prof,1
revisoes de procedimentos,revisoes de casos,1,public.tl_cds_atend_individual_condut,1
revisoes de procedimentos,revisoes de ficha,1,public.tl_cds_ficha_visita_domiciliar,1
revisoes de procedimentos,revisoes de procedimentos,4,public.tl_cds_atend_odonto_tipo_encam; public.tl_cds_atend_odonto_tipo_fornc; public.tl_proced_cds_proced,3
revisoes de procedimentos,status de procedimentos,1,public.tb_proced_filtro,1
revisoes de procedimentos,temas de revisao,2,public.tl_cds_ficha_ativ_col_tema,1
revisoes de procedimentos,tipos de revisao,34,public.tl_acesso; public.tl_agendado; public.tl_antecedente_historico; public.tl_antecedente_item; public.tl_atend_prof; public.tl_ator; public.tl_ator_papel; public.tl_cds_atend_dom_proced; public.tl_cds_atend_individual_nasf; public.tl_cds_atend_odonto_tipo_encam; public.tl_cds_aval_eleg_ad_tipo_inelg; public.tl_cds_aval_eleg_cds_situc_prs; public.tl_cds_domicilio_resposta; public.tl_cds_ficha_atend_indivdl_prf; public.tl_cds_ficha_ativ_col_pratica; public.tl_cds_ficha_ativ_col_tema; public.tl_cidadao_vinculacao_equipe; public.tl_cns; public.tl_configperiodo_diasemana; public.tl_configuracao_horario; public.tl_equipe; public.tl_proced_cds_proced; public.tl_qst_opcao_pergunta; public.tl_receita; public.tl_recurso; public.tl_rl_cds_visita_dom_motivo; public.tl_unidade_saude_tipo_servico,27
alimentacao infantil,acompanhamento nutricional,1,public.tb_fat_marca_consumo_alimnt,1
alimentacao infantil,aleitamento,1,public.tb_dim_aleitamento,1
alimentacao infantil,aleitamento materno,19,public.ta_atend_prof_puericultura; public.tb_atend_prof_puericultura; public.tb_cds_aleitamento_materno; public.tb_dim_aleitamento; public.tb_fat_rel_op_crianca; public.tb_qst_orientacao_prof; public.tl_atend_prof_puericultura,7
alimentacao infantil,alimentacao,1,public.tb_alim_bebida,1
alimentacao infantil,alimentacao e amamentacao,1,public.tl_orientacao,1
alimentacao infantil,alimentacao infantil,3,public.tb_fat_marca_consumo_alimnt; public.tb_qst_orientacao_prof; public.tb_qst_pergunta,3
alimentacao infantil,alimentacao saudavel,1,public.tb_tema_saude,1
alimentacao infantil,amamentacao,1,public.tl_orientacao,1
alimentacao infantil,consumo alimentar infantil,2,public.tb_fat_marca_consumo_alimnt; public.tb_qst_pergunta,2
alimentacao infantil,habitos alimentares,9,public.tb_alim_bebida; public.tb_dim_frequencia_alimentacao; public.tb_qst_opcao_tipo_pergunta; public.tb_qst_orientacao_prof; public.tb_qst_pergunta,5
alimentacao infantil,nutricao,3,public.tb_alim_bebida; public.tb_cds_aleitamento_materno,2
alimentacao infantil,nutricao infantil,3,public.tb_cds_aleitamento_materno; public.tb_fat_consolidado_cidadao_fai; public.tb_qst_orientacao_prof,3
alimentacao infantil,nutricao saudavel,1,public.tb_qst_orientacao_prof,1
alimentacao infantil,orientacao alimentar,1,public.tb_qst_orientacao_prof,1
alimentacao infantil,orientacao diabetica,1,public.tl_orientacao,1
alimentacao infantil,orientacao nutricional,2,public.tb_qst_orientacao_prof; public.tl_orientacao,2
alimentacao infantil,pesquisa de alimentacao,1,public.tb_qst_tipo_questionario,1
alimentacao infantil,pesquisa nutricional,3,public.tb_qst_pergunta; public.tb_resposta_mca,2
alimentacao infantil,pesquisas alimentares,1,public.ta_resposta_mca,1
alimentacao infantil,praticas de aleitamento,1,public.tb_dim_aleitamento,1
alimentacao infantil,praticas de amamentacao,1,public.tb_cds_aleitamento_materno,1
alimentacao infantil,preferencias alimentares,1,public.tb_qst_opcao_tipo_pergunta,1
alimentacao infantil,questionarios nutricionais,2,public.ta_marcador_consumo_alimentar; public.tb_marcador_consumo_alimentar,2
alimentacao infantil,suporte ventilatorio,1,public.tb_cds_tipo_situacao_presente,1
monitoramento de pacientes,acompanhamento de pacientes,6,public.tb_evolucao_plano; public.tb_fat_visita_domiciliar; public.tb_historico_dados_exames; public.tb_orientacao; public.tl_orientacao,5
monitoramento de pacientes,acompanhamento medico,10,public.ta_medicao; public.tb_evolucao_avaliacao; public.tb_evolucao_plano; public.tb_evolucao_subjetivo; public.tb_fat_rel_op_crianca; public.tb_visita_domiciliar_acs; public.tl_evolucao_subjetivo; public.tl_lembrete_evolucao,8
monitoramento de pacientes,acompanhamento paciente,1,public.tl_evolucao_plano,1
monitoramento de pacientes,acompanhamento pacientes,1,public.tb_visita_domiciliar_acs,1
monitoramento de pacientes,associacao de pacientes,1,public.rl_antecedente_ciap,1
monitoramento de pacientes,complexidade hospitalar,3,public.tb_complexidade,1
monitoramento de pacientes,evasao de pacientes,1,public.tb_status_atend,1
monitoramento de pacientes,idade do paciente,1,public.tb_neuro_marco_evolucao,1
monitoramento de pacientes,idade dos pacientes,2,public.ta_neuro_marco_evolucao; public.tb_proced,2
monitoramento de pacientes,internacao hospitalar,3,public.tb_ad_origem; public.tb_complexidade; public.tb_dim_conduta_ad,3
monitoramento de pacientes,monitoramento clinico,6,public.ta_exame_colesterol_hdl; public.tb_cds_visita_domiciliar; public.tb_evolucao_objetivo; public.tb_fat_procedimento; public.tb_medicao; public.tl_medicao,6
monitoramento de pacientes,monitoramento de pacientes,3,public.tb_medicao; public.tb_status_cuidado_compartilhad; public.tl_cds_visita_domiciliar,3
monitoramento de pacientes,monitoramento paciente,1,public.tl_exame_clearance_creatina,1
monitoramento de pacientes,monitoramento pacientes,1,public.rl_cds_atend_dom_situacao_pres,1
monitoramento de pacientes,observacao de pacientes,1,public.tb_atend_obs_plano_cuidado,1
monitoramento de pacientes,observacao paciente,1,public.ta_atend_obs_plano_cuidado,1
monitoramento de pacientes,observacoes de pacientes,1,public.ta_problema_evolucao,1
monitoramento de pacientes,relacao profissional-paciente,1,public.tb_atend_prof_obs,1
monitoramento de pacientes,saude do paciente,2,public.tb_exame_creatina_serica; public.tl_exame_creatina_serica,2
monitoramento de pacientes,saude domiciliar,8,public.ta_cds_domicilio; public.tb_cds_atend_domiciliar; public.tb_cds_domicilio_resposta; public.tb_fat_cad_domiciliar; public.tb_fat_visita_domiciliar; public.tl_cds_domicilio_resposta; public.tl_cds_visita_domiciliar,7
monitoramento de pacientes,triagem hospitalar,3,public.tb_classificacao_risco; public.tb_classificacao_risco_encam; public.tb_dim_classificacao_risc_enc,3
monitoramento de pacientes,unificacao de pacientes,2,public.ta_prontuario_grupo_historico; public.tb_prontuario_grupo_historico,2
monitoramento de pacientes,unificacao pacientes,1,public.tl_prontuario_grupo_historico,1
medicina alternativa,antecedentes medicos,4,public.rl_antecedente_ciap; public.ta_antecedente; public.tl_antecedente_item,3
medicina alternativa,edema gestacional,3,public.tb_atend_prof_pre_natal; public.tl_atend_prof_pre_natal,2
medicina alternativa,especialidades medicas,18,public.ta_encaminhamento; public.tb_dim_especialidade; public.tb_encaminhamento; public.tb_especialidade_sisreg; public.tb_fat_atd_ind_encaminhamentos; public.tb_fat_atend_odonto_encaminham; public.tb_grupo_especialidade; public.tb_subtipo_unidade_saude; public.tl_encaminhamento,9
medicina alternativa,fitoterapia,1,public.tb_cds_pic,1
medicina alternativa,homeopatia,1,public.tb_cds_pic,1
medicina alternativa,marcos neurologicos,5,public.ta_neuro_marco; public.tb_neuro_marco; public.tb_neuro_marco_evolucao; public.tl_neuro_marco; public.tl_neuro_marco_evolucao,5
medicina alternativa,medicina alternativa,3,public.tb_dim_pic; public.tb_dim_racionalidade_saude; public.tb_racionalidade_saude,3
medicina alternativa,medicina tradicional,4,public.tb_cds_cidadao_resposta; public.tb_cds_pic; public.tl_cds_cidadao_resposta,3
medicina alternativa,medicina tradicional chinesa,1,public.tb_cds_pic,1
medicina alternativa,medicinas alternativas,5,public.tb_dim_pic; public.tb_dim_racionalidade_saude; public.tb_racionalidade_saude,3
medicina alternativa,parto medico,1,public.tb_tipo_parto,1
medicina alternativa,prontuario medico,4,public.rl_antecedente_ciap; public.ta_neuro_marco; public.tb_mchat; public.tb_neuro_fator_risco,4
medicina alternativa,questionarios clinicos,1,public.tb_ivcf_perguntas,1
medicina alternativa,regime terapeutico,1,public.tb_dim_dose_frequencia,1
medicina alternativa,sindromes neurologicas,1,public.tb_neuro_alter_fenot_detalhe,1
medicina alternativa,sintomas medicos,1,public.tb_manifestacao_alergia,1
medicina alternativa,sintomatologia,1,public.tb_tecido_mole,1
medicina alternativa,terapias alternativas,2,public.tb_cds_pic,1
medicina alternativa,terapias complementares,2,public.tb_dim_pic; public.tb_racionalidade_saude,2
medicina alternativa,terminologia medica,1,public.tb_manifestacao_alergia,1
localidades,caracteristicas de domicilios,2,public.ta_cds_domicilio,1
localidades,categorias de local,1,public.tb_local_ocorrencia,1
localidades,destinos de alta,1,public.tb_ad_destino,1
localidades,domicilios,2,public.ta_animais_domicilio; public.tb_contexto_pergunta,2
localidades,estado civil,3,public.tb_estado_civil,1
localidades,estatisticas numericas,1,public.tb_etl_auxiliar_number,1
localidades,eventos,2,public.tb_ativacao_agendamento_online,1
localidades,fabricantes,1,public.tb_imunobiologico_lote,1
localidades,filtro de local,1,public.tb_dim_local_atendimento,1
localidades,filtros geograficos,1,public.tb_dim_pais,1
localidades,layout de fichas,1,public.tb_rel_fichas_config,1
localidades,localidades,4,public.ta_gestor_municipal; public.tb_bairro; public.tb_gestor_municipal; public.tb_localidade,4
localidades,localidades dsei,1,public.tb_dsei,1
localidades,localidades especificas,1,public.tb_gestor_municipal,1
localidades,localidades geograficas,1,public.rl_aldeia_localidade,1
localidades,lotes,2,public.tb_lote_transp; public.tb_lote_transp_item,2
localidades,lotes de transporte,3,public.tb_lote_transp_historico_exprt; public.tb_lote_transp_item,2
localidades,paises,2,public.tb_dim_pais; public.tb_pais,2
localidades,polo base,2,public.tb_dim_aldeia; public.tb_dim_polo_base,2
localidades,territorio,2,public.tb_fat_cidadao_territorio; public.tb_fat_familia_territorio,2
localidades,tipos de area,1,public.tb_tipo_localizacao,1
localidades,tipos de domicilio,3,public.tb_dim_tipo_domicilio; public.tb_tipo_domicilio,2
localidades,tipos de local,1,public.tb_local_ocorrencia,1
localidades,tipos de localidades,1,public.tb_localidade,1
localidades,tipos de pavimento,1,public.tb_dim_tipo_acesso_domicilio,1
localidades,tipos de piso,1,public.tb_tipo_acesso_domicilio,1
localidades,tipos de topicos,1,public.tb_tipo_topico_notificacao,1
localidades,tipos de transporte,3,public.tb_dim_tipo_origem_dado_transp; public.tb_recebimento_item; public.tb_relatorio_processamento,3
localidades,transporte,4,public.tb_dado_transp; public.tb_lote_transp; public.tb_lote_transp_item; public.tb_lote_transp_nodo,4
localidades,transporte de lotes,3,public.tb_lote_transp_item; public.tb_lote_transp_nodo; public.tb_situacao_lote_transp_nodo,3
localidades,transporte lotes,1,public.tb_lote_transp_historico_exprt,1
localidades,unidades federativas,4,public.tb_dim_uf; public.tb_uf,2
localidades,zonas geograficas,1,public.tb_tipo_area,1
alocacao de lotacoes,alocacao de equipes,1,public.tb_cds_prof,1
alocacao de lotacoes,alocacao de funcionarios,2,public.rl_inscrito_topico_notificacao; public.tl_config_agenda_detalhe,2
alocacao de lotacoes,alocacao de lotacoes,1,public.tl_config_agenda_detalhe,1
alocacao de lotacoes,alocacao de notificacoes,1,public.tb_notificacao_status,1
alocacao de lotacoes,alocacao de pessoal,1,public.tb_perfil,1
alocacao de lotacoes,alocacao de profissionais,2,public.ta_lotacao; public.tb_lotacao,2
alocacao de lotacoes,alocacao de recursos,2,public.tb_atend_prof_tipo_encam_intrn; public.tl_atend_prof_tipo_encam_intrn,2
alocacao de lotacoes,alocacao municipal,1,public.rl_prof_municipio,1
alocacao de lotacoes,alocacao profissionais,1,public.tb_lotacao,1
alocacao de lotacoes,alocacao profissional,5,public.ta_lotacao; public.tb_atend_prof_tipo_encam_intrn; public.tb_ator_papel; public.tl_ad_cidadao_historico; public.tl_lotacao,5
alocacao de lotacoes,alocacoes de topicos,1,public.rl_inscrito_topico_notificacao,1
alocacao de lotacoes,ativacao de lotacao,1,public.tl_lotacao,1
alocacao de lotacoes,atribuicao de funcoes,1,public.rl_perfil_cbo_padrao,1
alocacao de lotacoes,atribuicao de papeis,3,public.ta_ator_papel_perfil; public.tb_agenda_fixada_ator_papel; public.tb_ator_papel,3
alocacao de lotacoes,atribuicao de perfis,2,public.rl_ator_papel_perfil; public.tl_ator_papel_perfil,2
alocacao de lotacoes,atribuicao de professores,1,public.rl_cds_ficha_ativ_col_prof,1
alocacao de lotacoes,atribuicao de profissionais,2,public.ta_ator_papel; public.tb_historico_unificacao,2
alocacao de lotacoes,atribuicao de servicos,1,public.tl_unidade_saude_tipo_servico,1
alocacao de lotacoes,atribuicao municipal,1,public.tl_prof_municipio,1
alocacao de lotacoes,coletividade em lotacoes,1,public.ta_ativ_col_lot_env,1
alocacao de lotacoes,disponibilidade de lotacao,3,public.ta_cbo_atend; public.tb_cbo_atend,2
alocacao de lotacoes,disponibilidade de vagas,2,public.tb_cbo,1
alocacao de lotacoes,emprego,1,public.tb_dim_situacao_trabalho,1
alocacao de lotacoes,lotacao,4,public.rl_inscrito_topico_notificacao; public.ta_lotacao; public.tl_atend_prof_tipo_encam_intrn; public.tl_config_agenda_detalhe,4
alocacao de lotacoes,lotacao de profissionais,5,public.ta_retificacao_atend; public.tb_atend_prof_tipo_encam_intrn; public.tb_lotacao; public.tl_ad_cidadao_historico; public.tl_lotacao,5
alocacao de lotacoes,lotacao envolvida,2,public.rl_ativ_col_lot_env; public.ta_ativ_col_lot_env,2
alocacao de lotacoes,lotacao profissional,2,public.rl_ativ_col_lot_env; public.tl_atend_prof_tipo_encam_intrn,2
alocacao de lotacoes,lotacoes envolvidas,2,public.rl_ativ_col_lot_env; public.ta_ativ_col_lot_env,2
alocacao de lotacoes,mapeamento ocupacional,1,public.rl_perfil_cbo_padrao,1
alocacao de lotacoes,profissionais por municipio,1,public.rl_prof_municipio,1
alocacao de lotacoes,reservas de espaco,1,public.tb_motivo_reserva,1
alocacao de lotacoes,situacao de lote,1,public.tb_situacao_lote_transp_nodo,1
auditoria de saude,auditoria alimentar,1,public.ta_marcador_consumo_alimentar,1
auditoria de saude,auditoria de saude,30,public.ta_arquivo_atendprof; public.ta_atend_prof_pre_natal; public.ta_atend_prof_puericultura; public.ta_ativ_col_pratica_saude; public.ta_ativ_col_tema_saude; public.ta_cuidado_compartilhado; public.ta_cuidado_compartilhado_evol; public.ta_equipe; public.ta_evol_aval_tp_vig_saude_bucl; public.ta_evolucao_avaliacao; public.ta_evolucao_odonto_proced; public.ta_evolucao_plano_ciap; public.ta_exame_prenatal; public.ta_ivcf; public.ta_medicamento_uso_continuo; public.ta_neuro_fator_risco_evolucao; public.ta_neuro_marco; public.ta_orientacao; public.ta_sinan_notificacao_evolucao; public.ta_situacaoface_evolucaodente; public.ta_situacaoraiz_evolucaodente; public.ta_substancia_espec_alergia; public.ta_unidade_saude_complexidade; public.ta_vacinacao; public.tl_justificativa_prontuario,25
auditoria de saude,auditoria em saude,1,public.tl_recurso,1
auditoria de saude,auditoria hospitalar,4,public.ta_ad_cidadao; public.ta_evolucao_subjetivo_ciap; public.ta_exame_puericultura; public.ta_exame_requisitado,4
